,id,title,is_succeeded,start_date,close_date,expected_return,expected_risk,expert_id,symbol_id,should_buy,profit
3233,1206,,1,2018-01-10,2018-08-14,20.45,-9.58,76,26,0,20.45
3234,1222,,1,2017-12-26,2018-08-20,30.02,-11.83,76,26,0,30.02
3235,1232,,1,2017-12-16,2018-08-20,26.84,-12.41,76,26,0,26.84
3236,2662,,1,2017-09-17,2018-09-03,97.17,-31.01,77,26,0,20.45
3237,2827,,0,2017-06-07,2018-02-26,27.71,-5.3,77,26,0,-42.4
3238,3253,,1,2018-03-12,2018-06-12,65.81,-23.49,75,26,0,25.98
3239,3260,,1,2018-03-10,2018-06-07,45.46,-18.95,75,26,0,27.7
3240,3474,,1,2017-06-18,2018-10-01,45.05,-15.18,75,26,0,46.86
3241,3501,,1,2017-05-16,2017-05-31,52.77,-8.73,75,26,0,26.94
3242,3661,,0,2019-05-06,2019-05-12,49.53,-14.97,83,26,0,-14.97
3243,3662,,0,2019-05-06,2019-05-12,49.53,-14.97,83,26,0,-14.97
3244,3699,,1,2018-08-08,2018-08-21,46.88,-29.88,83,26,0,46.88
3245,3700,,1,2018-08-08,2018-08-21,46.88,-29.88,83,26,0,46.88
3246,3719,,1,2018-08-04,2018-08-21,31.31,-29.75,83,26,0,31.31
3247,3924,,1,2018-05-07,2018-08-20,61.83,-30.71,83,26,0,61.83
3248,3933,,1,2018-05-06,2018-08-20,59.0,-30.86,83,26,0,59.0
3249,3947,,1,2018-05-05,2018-08-20,57.76,-30.92,83,26,0,57.76
3250,3948,,1,2018-05-05,2018-08-20,58.09,-30.78,83,26,0,58.09
3251,3949,,1,2018-05-05,2018-08-20,59.54,-30.93,83,26,0,59.54
3252,3950,,1,2018-05-05,2018-08-20,57.49,-31.02,83,26,0,57.49
3253,4057,,1,2018-04-23,2018-09-15,64.62,-31.0,83,26,0,64.62
3254,4058,,1,2018-04-23,2018-09-15,64.62,-31.0,83,26,0,64.62
3255,4486,,1,2018-01-27,2018-09-26,72.49,-31.01,83,26,0,72.49
3256,4519,,1,2018-01-16,2018-09-26,70.04,-30.99,83,26,0,70.04
3257,4546,,1,2018-01-08,2018-10-06,118.63,-30.96,83,26,0,118.63
3258,4611,,1,2017-12-16,2018-10-06,97.96,-30.97,83,26,0,97.96
3259,4724,,1,2017-10-30,2018-09-26,72.69,-31.0,83,26,0,72.69
3260,4784,,1,2017-10-10,2018-08-31,81.86,-31.0,83,26,0,50.91
3261,5038,,0,2017-06-24,2017-09-10,21.44,-9.16,83,26,0,-9.16
3262,5062,,1,2017-06-09,2019-05-25,15.97,-5.7,83,26,0,62.55
3263,5118,,1,2017-05-15,2017-06-06,32.8,-14.02,83,26,0,31.47
3264,5794,,1,2018-04-07,2018-05-21,21.6,-27.42,79,26,0,19.12
3265,5964,,1,2018-03-14,2018-05-16,27.1,-30.5,79,26,0,14.41
3266,5980,,1,2018-03-13,2018-05-16,19.87,-30.99,79,26,0,13.61
3267,5984,,1,2018-03-13,2018-05-16,16.2,-14.63,79,26,0,10.13
3268,5998,,1,2018-03-12,2018-05-16,22.34,-26.97,79,26,0,10.13
3269,6000,,1,2018-03-12,2018-05-20,16.2,-26.97,79,26,0,16.2
3270,6001,,1,2018-03-12,2018-05-16,22.34,-26.97,79,26,0,10.13
3271,6002,,1,2018-03-12,2018-05-16,22.34,-26.97,79,26,0,10.13
3272,6190,,1,2018-08-08,2018-08-20,40.43,-26.41,81,26,0,40.43
3273,6404,,1,2018-05-07,2018-08-20,60.78,-30.56,81,26,0,60.78
3274,6408,,1,2018-05-07,2018-08-20,62.53,-30.71,81,26,0,62.53
3275,6427,,1,2018-05-05,2018-08-20,57.38,-30.53,81,26,0,57.38
3276,6428,,1,2018-05-05,2018-08-20,57.38,-30.53,81,26,0,57.38
3277,6541,,1,2018-04-23,2018-09-14,62.99,-30.99,81,26,0,62.99
3278,6542,,1,2018-04-23,2018-09-14,62.99,-30.99,81,26,0,62.99
3279,6966,,1,2018-01-27,2018-09-27,76.36,-31.02,81,26,0,76.36
3280,6995,,1,2018-01-17,2018-09-26,64.04,-30.97,81,26,0,64.04
3281,7021,,1,2018-01-09,2018-10-06,120.31,-30.98,81,26,0,120.31
3282,7091,,1,2017-12-16,2019-03-31,109.25,-31.06,81,26,0,109.25
3283,7209,,1,2017-10-29,2018-09-26,69.93,-30.97,81,26,0,69.93
3284,7531,,1,2018-08-08,2018-08-20,34.73,-24.37,80,26,0,34.73
3285,7746,,1,2018-05-06,2018-08-20,64.51,-30.93,80,26,0,64.51
3286,7769,,1,2018-05-05,2018-08-20,56.93,-30.83,80,26,0,56.93
3287,7770,,1,2018-05-05,2018-08-20,58.0,-30.77,80,26,0,58.0
3288,7771,,1,2018-05-05,2018-08-20,58.0,-30.77,80,26,0,58.0
3289,7880,,1,2018-04-23,2018-09-15,63.94,-31.0,80,26,0,63.94
3290,7881,,1,2018-04-23,2018-09-15,63.94,-31.0,80,26,0,63.94
3291,8501,,0,2017-07-01,2017-09-11,18.77,-11.67,74,26,0,-15.04
3292,8855,,1,2018-08-01,2018-09-14,40.98,-30.0,78,26,0,40.98
3293,8951,,1,2018-04-29,2018-05-16,25.4,-23.75,78,26,0,14.66
3294,9003,,1,2018-03-13,2018-05-16,19.87,-24.66,78,26,0,13.61
3295,9012,,1,2018-03-12,2018-05-16,22.43,-26.92,78,26,0,10.2
3296,9013,,1,2018-03-12,2018-05-16,22.43,-26.92,78,26,0,10.2
3297,9015,,1,2018-03-12,2018-05-23,18.86,-29.06,78,26,0,13.81
3298,9016,,1,2018-03-12,2018-05-16,18.86,-23.03,78,26,0,7.0
3299,9529,,0,2017-06-28,2017-09-03,12.82,-5.8,78,26,0,-5.8
3300,9542,,0,2018-02-14,2018-03-12,15.02,-7.07,63,26,0,-7.07
3301,9587,,0,2018-01-22,2018-03-12,17.91,-9.1,63,26,0,-9.1
3302,9960,,1,2018-05-05,2018-08-20,58.06,-30.93,84,26,0,58.06
3303,9961,,1,2018-05-05,2018-08-20,58.06,-30.93,84,26,0,58.06
3304,10076,,1,2018-04-23,2018-09-14,63.67,-30.99,84,26,0,63.67
3305,10077,,1,2018-04-23,2018-09-14,63.67,-30.99,84,26,0,63.67
3306,10522,,1,2018-01-27,2018-09-26,74.87,-30.98,84,26,0,74.87
3307,10547,,1,2018-01-17,2018-09-26,60.55,-31.01,84,26,0,60.55
3308,10575,,1,2018-01-09,2019-03-31,125.53,-31.08,84,26,0,125.53
3309,10648,,1,2017-12-13,2018-10-06,89.36,-30.98,84,26,0,89.36
3310,10762,,1,2017-10-29,2018-09-26,69.44,-31.0,84,26,0,69.44
3311,10823,,1,2017-10-10,2018-09-26,84.81,-31.0,84,26,0,84.81
3312,11131,,0,2017-06-24,2017-09-11,21.54,-10.31,84,26,0,-10.31
3313,11156,,1,2017-06-13,2019-04-16,28.53,-10.35,84,26,0,64.62
3314,11236,,1,2017-05-11,2017-06-06,27.75,-6.57,84,26,0,27.62
3315,11608,,0,2016-11-22,2016-12-18,12.2,-6.66,84,26,0,-6.66
3316,11868,,1,2017-09-13,2018-09-27,70.49,-29.88,71,26,0,70.49
3317,12074,,1,2018-04-07,2018-05-24,82.48,-30.53,67,26,0,16.51
3318,12184,,1,2018-01-08,2018-06-06,107.64,-30.96,67,26,0,19.12
3319,12419,,1,2017-09-23,2018-09-27,67.22,-29.19,73,26,0,67.22
3320,12551,,0,2017-07-11,2018-03-11,56.16,-30.26,73,26,0,-30.26
3321,12924,,1,2018-05-06,2018-08-20,58.86,-30.93,82,26,0,58.86
3322,12948,,1,2018-05-05,2018-08-20,58.06,-30.53,82,26,0,58.06
3323,12949,,1,2018-05-05,2018-08-20,58.06,-30.53,82,26,0,58.06
3324,13060,,1,2018-04-23,2018-09-15,65.86,-30.99,82,26,0,65.86
3325,13063,,1,2018-04-23,2018-09-15,65.27,-31.0,82,26,0,65.27
3326,13488,,1,2018-01-29,2018-09-26,76.47,-31.0,82,26,0,76.47
3327,13519,,1,2018-01-20,2018-09-30,83.0,-30.97,82,26,0,83.0
3328,13562,,1,2018-01-06,2018-10-06,131.71,-30.98,82,26,0,131.71
3329,13620,,1,2017-12-13,2019-03-31,102.77,-31.14,82,26,0,102.77
3330,13731,,1,2017-10-30,2018-09-26,74.2,-31.0,82,26,0,74.2
3331,13793,,1,2017-10-10,2018-09-26,84.81,-31.0,82,26,0,84.81
3332,14002,,0,2017-06-24,2017-09-10,21.44,-9.16,82,26,0,-9.16
3333,14019,,1,2017-06-13,2019-04-16,28.53,-10.35,82,26,0,64.62
3334,14094,,1,2017-05-10,2017-06-06,23.46,-8.72,82,26,0,28.78
3335,14304,,1,2017-05-15,2017-05-24,12.58,-4.88,58,26,0,9.57
3336,14665,,1,2017-12-11,2018-09-15,46.47,-24.89,19,26,0,46.47
3337,15073,,1,2017-10-02,2018-09-27,71.51,-17.17,32,26,0,71.51
3338,15092,,1,2017-01-29,2017-02-12,38.86,-4.84,32,26,0,8.87
3339,15429,,0,2017-06-24,2017-09-11,14.06,-8.94,28,26,0,-8.94
3340,15920,,0,2017-09-04,2017-09-11,12.58,-5.67,23,26,0,-6.7
3341,16058,,0,2017-10-11,2018-03-12,33.21,-10.8,44,26,0,-10.8
3342,16068,,1,2017-06-10,2019-05-25,33.86,-13.37,44,26,0,63.94
3343,16205,,0,2018-01-20,2018-03-12,47.24,-17.01,35,26,0,-17.01
3344,16343,,1,2016-09-06,2016-11-05,30.61,-2.51,57,26,0,14.56
3345,16668,,1,2018-04-11,2018-09-10,99.0,-23.84,13,26,0,99.0
3346,16671,,1,2017-05-19,2017-06-02,20.23,-7.87,13,26,0,20.23
3347,16674,,0,2017-05-01,2017-05-10,8.26,-4.0,13,26,0,-4.0
3348,343,,1,2019-04-16,2019-05-18,53.18,-21.7,64,27,0,53.18
3349,547,,1,2017-10-25,2019-05-25,41.75,-18.33,65,27,0,54.02
3350,1119,,1,2019-06-12,2019-08-10,21.52,-16.2,76,27,0,21.52
3351,1242,,1,2017-12-05,2017-12-24,31.15,-12.89,76,27,0,14.59
3352,1290,,1,2017-09-26,2017-10-28,24.1,-9.78,76,27,0,7.78
3353,1369,,1,2017-05-16,2017-07-01,11.54,-9.29,76,27,0,47.81
3354,1425,,1,2017-04-16,2017-04-25,8.65,-6.2,76,27,0,3.78
3355,1517,,1,2017-02-05,2017-02-08,8.36,-10.01,76,27,0,0.74
3356,1555,,1,2017-01-15,2017-01-19,7.88,-7.11,76,27,0,10.11
3357,1572,,1,2017-01-02,2017-02-01,35.7,-11.87,76,27,0,16.81
3358,1578,,1,2016-12-25,2017-02-01,26.18,-10.47,76,27,0,11.71
3359,1628,,1,2016-10-24,2016-10-26,4.02,-6.02,76,27,0,2.51
3360,1671,,1,2016-07-25,2016-08-07,5.64,-6.1,76,27,0,5.64
3361,1704,,1,2016-06-15,2016-09-30,13.7,-6.88,76,27,0,16.88
3362,3277,,1,2018-02-27,2018-10-06,60.47,-24.27,75,27,0,60.47
3363,3335,,1,2017-12-04,2018-09-26,45.29,-19.58,75,27,0,45.29
3364,3409,,0,2017-09-03,2017-10-09,54.38,-19.86,75,27,0,-19.9
3365,3414,,1,2017-08-23,2019-05-24,66.51,-30.76,75,27,0,40.4
3366,3464,,0,2017-07-04,2017-08-14,30.57,-10.35,75,27,0,-12.66
3367,3709,,1,2018-08-05,2018-09-26,59.43,-30.64,83,27,0,59.43
3368,3710,,1,2018-08-05,2018-09-26,59.43,-30.64,83,27,0,59.43
3369,3795,,1,2018-06-30,2018-10-06,60.25,-30.67,83,27,0,60.25
3370,3796,,1,2018-06-30,2018-10-06,60.25,-30.67,83,27,0,60.25
3371,3868,,0,2018-06-12,2018-07-28,49.03,-31.0,83,27,0,-30.53
3372,3871,,0,2018-06-10,2018-08-02,51.4,-30.99,83,27,0,-30.99
3373,3872,,0,2018-06-10,2018-08-02,52.27,-31.02,83,27,0,-31.02
3374,4715,,1,2017-11-04,2019-05-18,71.27,-31.0,83,27,0,71.27
3375,4741,,0,2017-10-25,2018-03-18,52.84,-24.07,83,27,0,-24.07
3376,5387,,1,2018-07-31,2018-09-23,45.62,-30.61,79,27,0,45.62
3377,5429,,1,2018-07-02,2018-09-22,23.29,-28.51,79,27,0,23.29
3378,5560,,1,2018-05-14,2018-05-26,16.81,-25.59,79,27,0,8.8
3379,6199,,1,2018-08-05,2018-09-26,58.95,-30.64,81,27,0,58.95
3380,6200,,1,2018-08-05,2018-09-26,58.95,-30.64,81,27,0,58.95
3381,6280,,1,2018-06-30,2018-10-06,60.36,-30.87,81,27,0,60.36
3382,6281,,1,2018-06-30,2018-10-06,60.27,-30.9,81,27,0,60.27
3383,6349,,0,2018-06-12,2018-07-28,47.91,-30.99,81,27,0,-30.56
3384,6352,,0,2018-06-10,2018-08-02,51.68,-30.99,81,27,0,-30.99
3385,6353,,0,2018-06-10,2018-08-02,51.4,-30.99,81,27,0,-30.99
3386,6354,,0,2018-06-10,2018-08-02,50.99,-30.99,81,27,0,-30.99
3387,7196,,1,2017-11-04,2019-05-20,73.13,-31.01,81,27,0,73.13
3388,7540,,1,2018-08-05,2018-09-26,60.32,-30.72,80,27,0,60.32
3389,7541,,1,2018-08-05,2018-09-26,60.32,-30.72,80,27,0,60.32
3390,7615,,1,2018-06-30,2018-10-06,60.17,-30.95,80,27,0,60.17
3391,7616,,1,2018-06-30,2018-10-06,60.17,-30.95,80,27,0,60.17
3392,7685,,0,2018-06-12,2018-07-28,47.91,-30.99,80,27,0,-30.56
3393,7686,,0,2018-06-12,2018-07-28,48.64,-30.98,80,27,0,-30.58
3394,7690,,0,2018-06-10,2018-08-02,35.79,-30.99,80,27,0,-30.99
3395,7691,,0,2018-06-10,2018-08-02,36.18,-31.02,80,27,0,-31.02
3396,8887,,1,2018-07-02,2018-09-26,38.17,-28.85,78,27,0,38.17
3397,9142,,1,2018-01-23,2018-05-26,19.04,-18.06,78,27,0,18.42
3398,9295,,1,2017-11-08,2018-05-26,25.13,-25.2,78,27,0,14.11
3399,9429,,0,2017-09-02,2017-09-26,20.9,-13.66,78,27,0,-14.02
3400,9591,,1,2017-03-14,2017-03-16,14.83,-15.19,63,27,0,1.44
3401,9627,,1,2017-02-27,2017-03-04,7.33,-9.75,63,27,0,9.12
3402,9666,,1,2017-02-03,2017-02-07,9.85,-12.85,63,27,0,5.49
3403,9729,,1,2018-08-05,2018-09-26,61.06,-30.77,84,27,0,61.06
3404,9730,,1,2018-08-05,2018-09-26,61.06,-30.77,84,27,0,61.06
3405,9811,,1,2018-06-30,2018-10-06,59.8,-30.67,84,27,0,59.8
3406,9812,,1,2018-06-30,2018-10-06,59.8,-30.67,84,27,0,59.8
3407,9881,,0,2018-06-12,2018-07-28,48.58,-30.99,84,27,0,-30.56
3408,9882,,0,2018-06-12,2018-07-28,48.12,-30.98,84,27,0,-30.58
3409,9886,,0,2018-06-10,2018-08-02,31.83,-31.02,84,27,0,-31.02
3410,10749,,1,2017-11-04,2019-05-18,71.1,-31.01,84,27,0,71.1
3411,10775,,0,2017-10-25,2018-03-18,57.33,-24.13,84,27,0,-24.13
3412,11456,,1,2017-02-06,2017-03-05,12.53,-6.24,84,27,0,14.76
3413,12706,,1,2018-08-05,2018-09-26,59.06,-30.72,82,27,0,59.06
3414,12707,,1,2018-08-05,2018-09-26,59.06,-30.72,82,27,0,59.06
3415,12792,,1,2018-06-30,2018-10-06,60.76,-30.92,82,27,0,60.76
3416,12793,,1,2018-06-30,2018-10-06,60.76,-30.92,82,27,0,60.76
3417,12862,,0,2018-06-12,2018-07-28,47.12,-30.99,82,27,0,-30.56
3418,12863,,0,2018-06-12,2018-07-28,47.57,-31.0,82,27,0,-30.53
3419,12864,,0,2018-06-12,2018-07-28,48.92,-30.98,82,27,0,-30.58
3420,12865,,0,2018-06-12,2018-07-28,49.31,-30.98,82,27,0,-30.58
3421,13723,,1,2017-11-04,2019-05-20,73.13,-31.01,82,27,0,73.13
3422,13748,,0,2017-10-25,2018-03-18,56.69,-24.07,82,27,0,-24.07
3423,14199,,1,2017-09-24,2019-05-25,26.38,-20.39,39,27,0,72.0
3424,14203,,1,2017-09-05,2019-05-25,21.83,-17.21,39,27,0,65.82
3425,14311,,1,2017-05-03,2017-06-19,14.38,-4.84,58,27,0,8.8
3426,14922,,1,2017-09-25,2018-09-24,20.71,-27.09,55,27,0,20.71
3427,14950,,1,2017-09-11,2019-05-25,12.11,-27.58,55,27,0,56.84
3428,15103,,1,2017-01-12,2017-01-18,43.5,-8.51,32,27,0,10.84
3429,15677,,1,2017-12-25,2019-05-25,19.13,-4.1,0,27,0,61.1
3430,15850,,0,2016-06-25,2016-07-11,11.97,-8.3,60,27,0,-3.25
3431,16607,,1,2016-12-27,2017-02-10,59.25,-15.52,45,27,0,21.75
3432,16837,,0,2017-10-23,2018-03-17,31.81,-17.01,14,27,0,-17.01
3433,16944,,0,2017-10-31,2018-03-18,1047.01,-19.04,12,27,0,-19.04
3434,352,,1,2019-04-08,2019-07-06,65.66,-14.88,64,28,0,65.66
3435,377,,1,2019-01-14,2019-07-06,80.54,-25.5,64,28,0,80.54
3436,2168,,1,2018-12-15,2019-05-04,43.22,-20.85,72,28,0,43.22
3437,2188,,1,2018-11-19,2019-07-03,41.19,-23.09,72,28,0,41.19
3438,2194,,0,2018-10-31,2018-12-17,48.06,-26.46,72,28,0,-26.46
3439,2242,,1,2017-12-12,2018-10-09,72.35,-31.05,72,28,0,21.04
3440,2252,,1,2017-11-28,2018-10-09,74.79,-30.97,72,28,0,33.0
3441,2268,,1,2017-10-07,2018-10-09,145.87,-30.97,72,28,0,31.1
3442,2306,,1,2017-09-16,2019-05-25,146.37,-31.16,72,28,0,5.14
3443,2318,,1,2017-09-05,2018-10-09,31.68,-14.74,72,28,0,19.62
3444,2440,,1,2019-01-23,2019-02-17,50.28,-25.35,77,28,0,10.04
3445,2464,,1,2018-12-17,2019-02-17,36.72,-20.09,77,28,0,10.21
3446,2475,,0,2018-11-03,2018-12-17,41.59,-23.07,77,28,0,-23.07
3447,2628,,1,2017-10-07,2019-05-25,114.94,-31.16,77,28,0,16.42
3448,2644,,1,2017-09-25,2019-05-25,55.24,-26.55,77,28,0,9.85
3449,2670,,1,2017-09-12,2019-05-25,73.1,-30.8,77,28,0,8.32
3450,2709,,0,2017-08-12,2018-12-15,63.76,-24.94,77,28,0,-24.94
3451,2732,,1,2017-07-30,2019-05-25,86.04,-31.08,77,28,0,0.71
3452,2930,,0,2017-04-29,2017-09-23,32.37,-12.04,77,28,0,-12.04
3453,2980,,1,2017-04-05,2017-04-15,38.77,-5.7,77,28,0,9.8
3454,3041,,0,2016-11-07,2016-11-09,24.0,-4.4,77,28,0,-0.88
3455,3095,,1,2016-09-07,2016-11-01,33.14,-21.73,77,28,0,10.46
3456,3278,,0,2018-02-27,2018-12-17,80.3,-16.01,75,28,0,-16.01
3457,3306,,1,2018-01-21,2018-10-12,113.06,-29.44,75,28,0,29.58
3458,3362,,1,2017-10-24,2019-05-25,92.07,-26.89,75,28,0,20.79
3459,3370,,0,2017-10-14,2018-12-15,116.89,-13.92,75,28,0,-13.92
3460,3388,,0,2017-10-03,2018-12-15,53.18,-16.91,75,28,0,-16.91
3461,3389,,0,2017-10-03,2018-12-17,80.42,-19.98,75,28,0,-19.98
3462,3447,,0,2017-07-25,2017-09-04,34.59,-7.77,75,28,0,-9.59
3463,4404,,1,2018-02-27,2019-05-25,41.19,-24.9,83,28,0,14.85
3464,4481,,1,2018-01-29,2019-05-25,49.51,-25.8,83,28,0,21.1
3465,4588,,1,2017-12-23,2019-05-25,109.53,-31.05,83,28,0,12.77
3466,4614,,1,2017-12-13,2019-05-25,100.56,-31.13,83,28,0,13.04
3467,4642,,1,2017-12-04,2019-05-25,88.35,-31.05,83,28,0,10.11
3468,4965,,0,2017-08-01,2017-09-04,20.65,-7.32,83,28,0,-9.15
3469,5053,,1,2017-06-14,2019-05-25,23.75,-17.82,83,28,0,0.82
3470,6888,,1,2018-02-26,2019-05-25,43.66,-21.34,81,28,0,16.86
3471,6961,,1,2018-01-29,2019-05-25,51.27,-27.0,81,28,0,22.53
3472,7068,,1,2017-12-23,2019-05-25,115.02,-31.02,81,28,0,12.63
3473,7094,,1,2017-12-13,2019-05-25,99.59,-30.98,81,28,0,12.5
3474,7117,,1,2017-12-05,2019-05-25,81.73,-31.02,81,28,0,6.22
3475,7467,,0,2016-11-02,2016-11-22,18.77,-6.42,54,28,0,-6.42
3476,8234,,1,2018-02-26,2019-05-25,42.33,-19.67,80,28,0,17.3
3477,8419,,0,2017-08-05,2017-10-08,22.6,-13.91,74,28,0,-15.28
3478,8471,,0,2017-07-15,2017-10-08,12.77,-17.16,74,28,0,-18.36
3479,8489,,1,2017-07-08,2017-07-15,17.45,-19.95,74,28,0,4.11
3480,8508,,1,2017-06-28,2017-07-02,18.94,-12.61,74,28,0,7.33
3481,8575,,1,2017-05-27,2017-05-29,39.51,-9.66,74,28,0,8.6
3482,8723,,1,2017-09-10,2019-05-25,31.93,-25.13,62,28,0,11.96
3483,9482,,0,2017-08-06,2018-12-15,46.12,-25.82,78,28,0,-25.82
3484,9492,,0,2017-08-01,2017-08-02,45.34,-15.63,78,28,0,-2.82
3485,9602,,1,2017-03-10,2018-10-09,18.59,-15.91,63,28,0,18.59
3486,10398,,1,2018-03-06,2019-05-25,52.72,-25.8,84,28,0,21.1
3487,10439,,0,2018-02-26,2018-12-23,37.31,-20.77,84,28,0,-20.77
3488,10512,,1,2018-01-29,2019-05-25,47.51,-23.96,84,28,0,21.58
3489,10625,,1,2017-12-23,2019-05-25,106.9,-31.05,84,28,0,12.77
3490,10651,,1,2017-12-12,2019-05-25,88.35,-31.05,84,28,0,10.11
3491,10676,,1,2017-12-04,2019-05-25,81.26,-30.98,84,28,0,9.85
3492,11028,,0,2017-08-01,2017-09-04,18.22,-7.32,84,28,0,-9.15
3493,11330,,0,2017-04-10,2017-05-16,33.7,-8.92,84,28,0,-8.92
3494,11508,,1,2017-01-14,2017-04-12,41.85,-15.28,84,28,0,25.28
3495,11601,,0,2016-11-25,2016-12-20,10.98,-8.05,84,28,0,-8.05
3496,12091,,1,2018-03-11,2018-10-14,79.74,-29.88,67,28,0,7.29
3497,12098,,1,2018-02-28,2019-05-25,74.91,-31.03,67,28,0,19.4
3498,12124,,1,2018-02-10,2018-10-14,78.41,-31.0,67,28,0,6.5
3499,12159,,1,2018-01-20,2018-10-14,81.63,-30.94,67,28,0,8.43
3500,12211,,1,2017-12-30,2019-05-25,71.2,-31.02,67,28,0,16.86
3501,12244,,1,2017-12-04,2019-05-25,63.65,-31.01,67,28,0,11.69
3502,12263,,0,2017-11-12,2018-12-17,45.05,-17.9,11,28,0,-17.9
3503,13414,,1,2018-02-26,2019-05-25,41.8,-20.68,82,28,0,15.85
3504,13484,,1,2018-01-29,2019-05-25,49.19,-27.39,82,28,0,21.89
3505,13595,,1,2017-12-23,2019-05-25,106.4,-30.98,82,28,0,12.5
3506,13621,,1,2017-12-12,2019-05-25,94.68,-31.06,82,28,0,9.72
3507,13647,,1,2017-12-04,2019-05-25,87.91,-30.98,82,28,0,9.85
3508,13930,,0,2017-07-31,2017-09-04,20.95,-7.09,82,28,0,-8.92
3509,14170,,0,2017-04-13,2019-05-25,28.06,-4.63,82,28,0,-5.13
3510,14379,,0,2017-06-03,2019-05-25,25.9,-11.09,33,28,0,-14.63
3511,14410,,1,2018-12-15,2019-04-29,32.67,-30.85,51,28,0,32.67
3512,14411,,1,2018-12-03,2019-01-12,14.23,-24.17,51,28,0,14.23
3513,14412,,1,2018-12-03,2019-01-12,14.23,-24.17,51,28,0,14.23
3514,14829,,1,2019-06-19,2019-07-06,19.67,-11.61,31,28,0,60.34
3515,14849,,0,2017-05-06,2017-05-14,48.59,-9.51,31,28,0,-9.51
3516,15095,,1,2017-01-26,2017-01-31,26.35,-6.93,32,28,0,5.94
3517,15104,,1,2017-01-12,2017-01-16,25.61,-14.66,32,28,0,3.46
3518,15196,,1,2016-04-23,2016-04-25,4.55,-17.66,9,28,0,1.88
3519,15259,,1,2017-05-22,2019-05-25,25.24,-6.63,52,28,0,2.03
3520,15687,,0,2017-09-05,2017-09-10,5.24,-4.05,0,28,0,-4.05
3521,15689,,0,2017-08-01,2017-08-29,14.1,-7.47,0,28,0,-7.47
3522,16005,,0,2017-08-27,2017-09-04,11.24,-4.69,25,28,0,-4.69
3523,16648,,1,2017-03-27,2017-05-29,19.9,-16.58,29,28,0,19.9
3524,16689,,1,2016-09-09,2016-09-14,3.14,-11.05,13,28,0,3.14
3525,16951,,1,2017-10-16,2018-10-09,13.66,-19.33,12,28,0,13.66
3526,357,,1,2019-02-23,2019-05-14,54.55,-12.11,64,29,0,54.55
3527,717,,1,2018-06-11,2018-09-09,35.02,-28.76,61,29,0,35.02
3528,746,,1,2017-12-10,2019-05-19,93.47,-30.96,61,29,0,70.05
3529,885,,1,2018-12-03,2019-05-25,55.44,-13.4,70,29,0,58.5
3530,902,,1,2018-11-04,2019-05-25,49.71,-7.02,70,29,0,75.33
3531,1322,,0,2017-08-09,2017-09-04,22.17,-10.13,76,29,0,-11.31
3532,1385,,1,2017-05-06,2017-05-23,26.16,-11.4,76,29,0,6.34
3533,3142,,1,2018-12-15,2019-03-05,59.9,-18.51,75,29,0,4.46
3534,3188,,1,2018-09-17,2019-05-18,44.37,-23.62,75,29,0,44.37
3535,3190,,1,2018-07-29,2019-05-17,92.9,-27.94,75,29,0,89.19
3536,3235,,1,2018-04-04,2019-05-25,101.96,-29.28,75,29,0,97.13
3537,3242,,1,2018-03-27,2019-05-18,91.2,-29.54,75,29,0,91.2
3538,3261,,1,2018-03-10,2019-04-21,93.07,-27.87,75,29,0,62.21
3539,3276,,1,2018-02-27,2019-05-18,85.18,-17.97,75,29,0,85.18
3540,3280,,0,2018-02-27,2018-05-06,79.15,-23.09,75,29,0,-22.39
3541,3286,,1,2018-02-18,2019-05-24,90.14,-19.02,75,29,0,85.76
3542,3303,,1,2018-01-23,2018-10-06,77.66,-20.55,75,29,0,77.66
3543,3328,,0,2017-12-16,2018-08-12,36.41,-13.33,75,29,0,-12.42
3544,3339,,1,2017-11-25,2019-03-17,87.89,-21.3,75,29,0,13.28
3545,3346,,1,2017-11-13,2019-05-18,79.95,-26.88,75,29,0,79.95
3546,3369,,0,2017-10-18,2018-08-12,60.11,-16.45,75,29,0,-14.84
3547,3413,,1,2017-08-27,2019-05-24,92.33,-18.83,75,29,0,66.76
3548,3436,,0,2017-08-09,2017-11-22,93.55,-24.02,75,29,0,-23.63
3549,3459,,0,2017-07-10,2017-08-21,77.59,-5.77,75,29,0,-6.56
3550,3476,,1,2017-06-17,2019-05-25,64.53,-15.12,75,29,0,33.87
3551,3881,,1,2018-06-10,2018-09-27,57.13,-31.02,83,29,0,57.13
3552,3882,,1,2018-06-10,2018-09-27,59.43,-31.0,83,29,0,59.43
3553,3964,,1,2018-05-05,2018-09-15,59.83,-30.97,83,29,0,59.83
3554,3965,,1,2018-05-05,2018-09-15,59.83,-30.97,83,29,0,59.83
3555,3966,,1,2018-05-05,2018-09-22,63.81,-30.93,83,29,0,63.81
3556,4134,,1,2018-04-15,2018-09-27,60.14,-30.99,83,29,0,60.14
3557,4135,,1,2018-04-15,2018-09-27,60.14,-30.99,83,29,0,60.14
3558,4218,,1,2018-04-03,2018-10-06,61.15,-30.98,83,29,0,61.15
3559,4225,,1,2018-04-03,2018-10-06,60.42,-30.97,83,29,0,60.42
3560,4727,,1,2017-10-29,2019-05-22,85.05,-31.11,83,29,0,85.05
3561,4764,,0,2017-10-16,2018-05-06,57.78,-24.12,83,29,0,-24.12
3562,4789,,0,2017-10-07,2018-05-05,58.98,-21.12,83,29,0,-21.12
