"id","title","is_succeeded","start_date","close_date","expected_return","expected_risk","expert_id","symbol_id","should_buy","profit"
14583,"",0,"2017-04-17","2017-05-09",15.74,-5.06,65,190,0,-5.06
14609,"",1,"2016-08-17","2017-01-31",23.27,-9.64,65,190,0,23.27
14901,"",1,"2017-10-07","2019-05-25",81.23,-31.07,75,190,0,111.39
15615,"",0,"2017-07-03","2017-10-03",94.12,-15.67,93,190,0,-17.66
15809,"",1,"2017-04-16","2017-05-06",17.81,-5.29,100,190,0,1.64
16051,"",0,"2017-12-16","2018-01-01",38.82,-8.71,109,190,0,-8.71
16892,"",0,"2018-03-10","2018-07-30",88.39,-12.6,137,190,0,-12.6
16938,"",0,"2017-11-26","2018-08-04",31.49,-7.22,137,190,0,-20.69
287,"",1,"2018-09-17","2018-09-30",29.8,-2.25,9,197,0,32.64
719,"",1,"2018-06-10","2018-08-26",60.29,-28.41,12,197,0,35.5
1189,"",1,"2018-01-24","2018-08-20",31.08,-13.83,16,197,0,31.08
1206,"",1,"2018-01-10","2018-08-14",20.45,-9.58,16,197,0,20.45
1222,"",1,"2017-12-26","2018-08-20",30.02,-11.83,16,197,0,30.02
1232,"",1,"2017-12-16","2018-08-20",26.84,-12.41,16,197,0,26.84
2662,"",1,"2017-09-17","2018-09-03",97.17,-31.01,21,197,0,20.45
2827,"",0,"2017-06-07","2018-02-26",27.71,-5.3,21,197,0,-42.4
3253,"",1,"2018-03-12","2018-06-12",65.81,-23.49,22,197,0,25.98
3260,"",1,"2018-03-10","2018-06-07",45.46,-18.95,22,197,0,27.7
3474,"",1,"2017-06-18","2018-10-01",45.05,-15.18,22,197,0,46.86
3501,"",1,"2017-05-16","2017-05-31",52.77,-8.73,22,197,0,26.94
3661,"",0,"2019-05-06","2019-05-12",49.53,-14.97,23,197,0,-14.97
3662,"",0,"2019-05-06","2019-05-12",49.53,-14.97,23,197,0,-14.97
3699,"",1,"2018-08-08","2018-08-21",46.88,-29.88,23,197,0,46.88
3700,"",1,"2018-08-08","2018-08-21",46.88,-29.88,23,197,0,46.88
3719,"",1,"2018-08-04","2018-08-21",31.31,-29.75,23,197,0,31.31
3924,"",1,"2018-05-07","2018-08-20",61.83,-30.71,23,197,0,61.83
3933,"",1,"2018-05-06","2018-08-20",59.0,-30.86,23,197,0,59.0
3947,"",1,"2018-05-05","2018-08-20",57.76,-30.92,23,197,0,57.76
3948,"",1,"2018-05-05","2018-08-20",58.09,-30.78,23,197,0,58.09
3949,"",1,"2018-05-05","2018-08-20",59.54,-30.93,23,197,0,59.54
3950,"",1,"2018-05-05","2018-08-20",57.49,-31.02,23,197,0,57.49
4057,"",1,"2018-04-23","2018-09-15",64.62,-31.0,23,197,0,64.62
4058,"",1,"2018-04-23","2018-09-15",64.62,-31.0,23,197,0,64.62
4486,"",1,"2018-01-27","2018-09-26",72.49,-31.01,23,197,0,72.49
4519,"",1,"2018-01-16","2018-09-26",70.04,-30.99,23,197,0,70.04
4546,"",1,"2018-01-08","2018-10-06",118.63,-30.96,23,197,0,118.63
4611,"",1,"2017-12-16","2018-10-06",97.96,-30.97,23,197,0,97.96
4724,"",1,"2017-10-30","2018-09-26",72.69,-31.0,23,197,0,72.69
4784,"",1,"2017-10-10","2018-08-31",81.86,-31.0,23,197,0,50.91
5038,"",0,"2017-06-24","2017-09-10",21.44,-9.16,23,197,0,-9.16
5062,"",1,"2017-06-09","2019-05-25",15.97,-5.7,23,197,0,62.55
5118,"",1,"2017-05-15","2017-06-06",32.8,-14.02,23,197,0,31.47
5794,"",1,"2018-04-07","2018-05-21",21.6,-27.42,26,197,0,19.12
5964,"",1,"2018-03-14","2018-05-16",27.1,-30.5,26,197,0,14.41
5980,"",1,"2018-03-13","2018-05-16",19.87,-30.99,26,197,0,13.61
5984,"",1,"2018-03-13","2018-05-16",16.2,-14.63,26,197,0,10.13
5998,"",1,"2018-03-12","2018-05-16",22.34,-26.97,26,197,0,10.13
6000,"",1,"2018-03-12","2018-05-20",16.2,-26.97,26,197,0,16.2
6001,"",1,"2018-03-12","2018-05-16",22.34,-26.97,26,197,0,10.13
6002,"",1,"2018-03-12","2018-05-16",22.34,-26.97,26,197,0,10.13
6190,"",1,"2018-08-08","2018-08-20",40.43,-26.41,28,197,0,40.43
6404,"",1,"2018-05-07","2018-08-20",60.78,-30.56,28,197,0,60.78
6408,"",1,"2018-05-07","2018-08-20",62.53,-30.71,28,197,0,62.53
6427,"",1,"2018-05-05","2018-08-20",57.38,-30.53,28,197,0,57.38
6428,"",1,"2018-05-05","2018-08-20",57.38,-30.53,28,197,0,57.38
6541,"",1,"2018-04-23","2018-09-14",62.99,-30.99,28,197,0,62.99
6542,"",1,"2018-04-23","2018-09-14",62.99,-30.99,28,197,0,62.99
6966,"",1,"2018-01-27","2018-09-27",76.36,-31.02,28,197,0,76.36
6995,"",1,"2018-01-17","2018-09-26",64.04,-30.97,28,197,0,64.04
7021,"",1,"2018-01-09","2018-10-06",120.31,-30.98,28,197,0,120.31
7091,"",1,"2017-12-16","2019-03-31",109.25,-31.06,28,197,0,109.25
7209,"",1,"2017-10-29","2018-09-26",69.93,-30.97,28,197,0,69.93
7531,"",1,"2018-08-08","2018-08-20",34.73,-24.37,34,197,0,34.73
7746,"",1,"2018-05-06","2018-08-20",64.51,-30.93,34,197,0,64.51
7769,"",1,"2018-05-05","2018-08-20",56.93,-30.83,34,197,0,56.93
7770,"",1,"2018-05-05","2018-08-20",58.0,-30.77,34,197,0,58.0
7771,"",1,"2018-05-05","2018-08-20",58.0,-30.77,34,197,0,58.0
7880,"",1,"2018-04-23","2018-09-15",63.94,-31.0,34,197,0,63.94
7881,"",1,"2018-04-23","2018-09-15",63.94,-31.0,34,197,0,63.94
8501,"",0,"2017-07-01","2017-09-11",18.77,-11.67,35,197,0,-15.04
8855,"",1,"2018-08-01","2018-09-14",40.98,-30.0,39,197,0,40.98
8951,"",1,"2018-04-29","2018-05-16",25.4,-23.75,39,197,0,14.66
9003,"",1,"2018-03-13","2018-05-16",19.87,-24.66,39,197,0,13.61
9012,"",1,"2018-03-12","2018-05-16",22.43,-26.92,39,197,0,10.2
9013,"",1,"2018-03-12","2018-05-16",22.43,-26.92,39,197,0,10.2
9015,"",1,"2018-03-12","2018-05-23",18.86,-29.06,39,197,0,13.81
9016,"",1,"2018-03-12","2018-05-16",18.86,-23.03,39,197,0,7.0
9529,"",0,"2017-06-28","2017-09-03",12.82,-5.8,39,197,0,-5.8
9542,"",0,"2018-02-14","2018-03-12",15.02,-7.07,40,197,0,-7.07
9587,"",0,"2018-01-22","2018-03-12",17.91,-9.1,40,197,0,-9.1
9960,"",1,"2018-05-05","2018-08-20",58.06,-30.93,41,197,0,58.06
9961,"",1,"2018-05-05","2018-08-20",58.06,-30.93,41,197,0,58.06
10076,"",1,"2018-04-23","2018-09-14",63.67,-30.99,41,197,0,63.67
10077,"",1,"2018-04-23","2018-09-14",63.67,-30.99,41,197,0,63.67
10522,"",1,"2018-01-27","2018-09-26",74.87,-30.98,41,197,0,74.87
10547,"",1,"2018-01-17","2018-09-26",60.55,-31.01,41,197,0,60.55
10575,"",1,"2018-01-09","2019-03-31",125.53,-31.08,41,197,0,125.53
10648,"",1,"2017-12-13","2018-10-06",89.36,-30.98,41,197,0,89.36
10762,"",1,"2017-10-29","2018-09-26",69.44,-31.0,41,197,0,69.44
10823,"",1,"2017-10-10","2018-09-26",84.81,-31.0,41,197,0,84.81
11131,"",0,"2017-06-24","2017-09-11",21.54,-10.31,41,197,0,-10.31
11156,"",1,"2017-06-13","2019-04-16",28.53,-10.35,41,197,0,64.62
11236,"",1,"2017-05-11","2017-06-06",27.75,-6.57,41,197,0,27.62
11608,"",0,"2016-11-22","2016-12-18",12.2,-6.66,41,197,0,-6.66
11868,"",1,"2017-09-13","2018-09-27",70.49,-29.88,44,197,0,70.49
12074,"",1,"2018-04-07","2018-05-24",82.48,-30.53,48,197,0,16.51
12184,"",1,"2018-01-08","2018-06-06",107.64,-30.96,48,197,0,19.12
12419,"",1,"2017-09-23","2018-09-27",67.22,-29.19,50,197,0,67.22
12551,"",0,"2017-07-11","2018-03-11",56.16,-30.26,50,197,0,-30.26
12924,"",1,"2018-05-06","2018-08-20",58.86,-30.93,55,197,0,58.86
12948,"",1,"2018-05-05","2018-08-20",58.06,-30.53,55,197,0,58.06
12949,"",1,"2018-05-05","2018-08-20",58.06,-30.53,55,197,0,58.06
13060,"",1,"2018-04-23","2018-09-15",65.86,-30.99,55,197,0,65.86
13063,"",1,"2018-04-23","2018-09-15",65.27,-31.0,55,197,0,65.27
13488,"",1,"2018-01-29","2018-09-26",76.47,-31.0,55,197,0,76.47
13519,"",1,"2018-01-20","2018-09-30",83.0,-30.97,55,197,0,83.0
13562,"",1,"2018-01-06","2018-10-06",131.71,-30.98,55,197,0,131.71
13620,"",1,"2017-12-13","2019-03-31",102.77,-31.14,55,197,0,102.77
13731,"",1,"2017-10-30","2018-09-26",74.2,-31.0,55,197,0,74.2
13793,"",1,"2017-10-10","2018-09-26",84.81,-31.0,55,197,0,84.81
14002,"",0,"2017-06-24","2017-09-10",21.44,-9.16,55,197,0,-9.16
14019,"",1,"2017-06-13","2019-04-16",28.53,-10.35,55,197,0,64.62
14094,"",1,"2017-05-10","2017-06-06",23.46,-8.72,55,197,0,28.78
14304,"",1,"2017-05-15","2017-05-24",12.58,-4.88,59,197,0,9.57
14665,"",1,"2017-12-11","2018-09-15",46.47,-24.89,67,197,0,46.47
15073,"",1,"2017-10-02","2018-09-27",71.51,-17.17,80,197,0,71.51
15092,"",1,"2017-01-29","2017-02-12",38.86,-4.84,80,197,0,8.87
15429,"",0,"2017-06-24","2017-09-11",14.06,-8.94,89,197,0,-8.94
15920,"",0,"2017-09-04","2017-09-11",12.58,-5.67,104,197,0,-6.7
16058,"",0,"2017-10-11","2018-03-12",33.21,-10.8,109,197,0,-10.8
16068,"",1,"2017-06-10","2019-05-25",33.86,-13.37,109,197,0,63.94
16205,"",0,"2018-01-20","2018-03-12",47.24,-17.01,114,197,0,-17.01
16343,"",1,"2016-09-06","2016-11-05",30.61,-2.51,117,197,0,14.56
16668,"",1,"2018-04-11","2018-09-10",99.0,-23.84,128,197,0,99.0
16671,"",1,"2017-05-19","2017-06-02",20.23,-7.87,128,197,0,20.23
16674,"",0,"2017-05-01","2017-05-10",8.26,-4.0,128,197,0,-4.0
343,"",1,"2019-04-16","2019-05-18",53.18,-21.7,10,215,0,53.18
547,"",1,"2017-10-25","2019-05-25",41.75,-18.33,11,215,0,54.02
1119,"",1,"2019-06-12","2019-08-10",21.52,-16.2,16,215,0,21.52
1242,"",1,"2017-12-05","2017-12-24",31.15,-12.89,16,215,0,14.59
1290,"",1,"2017-09-26","2017-10-28",24.1,-9.78,16,215,0,7.78
1369,"",1,"2017-05-16","2017-07-01",11.54,-9.29,16,215,0,47.81
1425,"",1,"2017-04-16","2017-04-25",8.65,-6.2,16,215,0,3.78
1517,"",1,"2017-02-05","2017-02-08",8.36,-10.01,16,215,0,0.74
1555,"",1,"2017-01-15","2017-01-19",7.88,-7.11,16,215,0,10.11
1572,"",1,"2017-01-02","2017-02-01",35.7,-11.87,16,215,0,16.81
1578,"",1,"2016-12-25","2017-02-01",26.18,-10.47,16,215,0,11.71
1628,"",1,"2016-10-24","2016-10-26",4.02,-6.02,16,215,0,2.51
1671,"",1,"2016-07-25","2016-08-07",5.64,-6.1,16,215,0,5.64
1704,"",1,"2016-06-15","2016-09-30",13.7,-6.88,16,215,0,16.88
3277,"",1,"2018-02-27","2018-10-06",60.47,-24.27,22,215,0,60.47
3335,"",1,"2017-12-04","2018-09-26",45.29,-19.58,22,215,0,45.29
3409,"",0,"2017-09-03","2017-10-09",54.38,-19.86,22,215,0,-19.9
3414,"",1,"2017-08-23","2019-05-24",66.51,-30.76,22,215,0,40.4
3464,"",0,"2017-07-04","2017-08-14",30.57,-10.35,22,215,0,-12.66
3709,"",1,"2018-08-05","2018-09-26",59.43,-30.64,23,215,0,59.43
3710,"",1,"2018-08-05","2018-09-26",59.43,-30.64,23,215,0,59.43
3795,"",1,"2018-06-30","2018-10-06",60.25,-30.67,23,215,0,60.25
3796,"",1,"2018-06-30","2018-10-06",60.25,-30.67,23,215,0,60.25
3868,"",0,"2018-06-12","2018-07-28",49.03,-31.0,23,215,0,-30.53
3871,"",0,"2018-06-10","2018-08-02",51.4,-30.99,23,215,0,-30.99
3872,"",0,"2018-06-10","2018-08-02",52.27,-31.02,23,215,0,-31.02
4715,"",1,"2017-11-04","2019-05-18",71.27,-31.0,23,215,0,71.27
4741,"",0,"2017-10-25","2018-03-18",52.84,-24.07,23,215,0,-24.07
5387,"",1,"2018-07-31","2018-09-23",45.62,-30.61,26,215,0,45.62
5429,"",1,"2018-07-02","2018-09-22",23.29,-28.51,26,215,0,23.29
5560,"",1,"2018-05-14","2018-05-26",16.81,-25.59,26,215,0,8.8
6199,"",1,"2018-08-05","2018-09-26",58.95,-30.64,28,215,0,58.95
6200,"",1,"2018-08-05","2018-09-26",58.95,-30.64,28,215,0,58.95
6280,"",1,"2018-06-30","2018-10-06",60.36,-30.87,28,215,0,60.36
6281,"",1,"2018-06-30","2018-10-06",60.27,-30.9,28,215,0,60.27
6349,"",0,"2018-06-12","2018-07-28",47.91,-30.99,28,215,0,-30.56
6352,"",0,"2018-06-10","2018-08-02",51.68,-30.99,28,215,0,-30.99
6353,"",0,"2018-06-10","2018-08-02",51.4,-30.99,28,215,0,-30.99
6354,"",0,"2018-06-10","2018-08-02",50.99,-30.99,28,215,0,-30.99
7196,"",1,"2017-11-04","2019-05-20",73.13,-31.01,28,215,0,73.13
7540,"",1,"2018-08-05","2018-09-26",60.32,-30.72,34,215,0,60.32
7541,"",1,"2018-08-05","2018-09-26",60.32,-30.72,34,215,0,60.32
7615,"",1,"2018-06-30","2018-10-06",60.17,-30.95,34,215,0,60.17
7616,"",1,"2018-06-30","2018-10-06",60.17,-30.95,34,215,0,60.17
7685,"",0,"2018-06-12","2018-07-28",47.91,-30.99,34,215,0,-30.56
7686,"",0,"2018-06-12","2018-07-28",48.64,-30.98,34,215,0,-30.58
7690,"",0,"2018-06-10","2018-08-02",35.79,-30.99,34,215,0,-30.99
7691,"",0,"2018-06-10","2018-08-02",36.18,-31.02,34,215,0,-31.02
8887,"",1,"2018-07-02","2018-09-26",38.17,-28.85,39,215,0,38.17
9142,"",1,"2018-01-23","2018-05-26",19.04,-18.06,39,215,0,18.42
9295,"",1,"2017-11-08","2018-05-26",25.13,-25.2,39,215,0,14.11
9429,"",0,"2017-09-02","2017-09-26",20.9,-13.66,39,215,0,-14.02
9591,"",1,"2017-03-14","2017-03-16",14.83,-15.19,40,215,0,1.44
9627,"",1,"2017-02-27","2017-03-04",7.33,-9.75,40,215,0,9.12
9666,"",1,"2017-02-03","2017-02-07",9.85,-12.85,40,215,0,5.49
9729,"",1,"2018-08-05","2018-09-26",61.06,-30.77,41,215,0,61.06
9730,"",1,"2018-08-05","2018-09-26",61.06,-30.77,41,215,0,61.06
9811,"",1,"2018-06-30","2018-10-06",59.8,-30.67,41,215,0,59.8
9812,"",1,"2018-06-30","2018-10-06",59.8,-30.67,41,215,0,59.8
9881,"",0,"2018-06-12","2018-07-28",48.58,-30.99,41,215,0,-30.56
9882,"",0,"2018-06-12","2018-07-28",48.12,-30.98,41,215,0,-30.58
9886,"",0,"2018-06-10","2018-08-02",31.83,-31.02,41,215,0,-31.02
10749,"",1,"2017-11-04","2019-05-18",71.1,-31.01,41,215,0,71.1
10775,"",0,"2017-10-25","2018-03-18",57.33,-24.13,41,215,0,-24.13
11456,"",1,"2017-02-06","2017-03-05",12.53,-6.24,41,215,0,14.76
12706,"",1,"2018-08-05","2018-09-26",59.06,-30.72,55,215,0,59.06
12707,"",1,"2018-08-05","2018-09-26",59.06,-30.72,55,215,0,59.06
12792,"",1,"2018-06-30","2018-10-06",60.76,-30.92,55,215,0,60.76
12793,"",1,"2018-06-30","2018-10-06",60.76,-30.92,55,215,0,60.76
12862,"",0,"2018-06-12","2018-07-28",47.12,-30.99,55,215,0,-30.56
12863,"",0,"2018-06-12","2018-07-28",47.57,-31.0,55,215,0,-30.53
12864,"",0,"2018-06-12","2018-07-28",48.92,-30.98,55,215,0,-30.58
12865,"",0,"2018-06-12","2018-07-28",49.31,-30.98,55,215,0,-30.58
13723,"",1,"2017-11-04","2019-05-20",73.13,-31.01,55,215,0,73.13
13748,"",0,"2017-10-25","2018-03-18",56.69,-24.07,55,215,0,-24.07
14199,"",1,"2017-09-24","2019-05-25",26.38,-20.39,56,215,0,72.0
14203,"",1,"2017-09-05","2019-05-25",21.83,-17.21,56,215,0,65.82
14311,"",1,"2017-05-03","2017-06-19",14.38,-4.84,59,215,0,8.8
14922,"",1,"2017-09-25","2018-09-24",20.71,-27.09,75,215,0,20.71
14950,"",1,"2017-09-11","2019-05-25",12.11,-27.58,75,215,0,56.84
15103,"",1,"2017-01-12","2017-01-18",43.5,-8.51,80,215,0,10.84
15677,"",1,"2017-12-25","2019-05-25",19.13,-4.1,97,215,0,61.1
15850,"",0,"2016-06-25","2016-07-11",11.97,-8.3,100,215,0,-3.25
16607,"",1,"2016-12-27","2017-02-10",59.25,-15.52,126,215,0,21.75
16837,"",0,"2017-10-23","2018-03-17",31.81,-17.01,135,215,0,-17.01
16944,"",0,"2017-10-31","2018-03-18",1047.01,-19.04,138,215,0,-19.04
352,"",1,"2019-04-08","2019-07-06",65.66,-14.88,10,218,0,65.66
377,"",1,"2019-01-14","2019-07-06",80.54,-25.5,10,218,0,80.54
2168,"",1,"2018-12-15","2019-05-04",43.22,-20.85,20,218,0,43.22
2188,"",1,"2018-11-19","2019-07-03",41.19,-23.09,20,218,0,41.19
2194,"",0,"2018-10-31","2018-12-17",48.06,-26.46,20,218,0,-26.46
2242,"",1,"2017-12-12","2018-10-09",72.35,-31.05,20,218,0,21.04
2252,"",1,"2017-11-28","2018-10-09",74.79,-30.97,20,218,0,33.0
2268,"",1,"2017-10-07","2018-10-09",145.87,-30.97,20,218,0,31.1
2306,"",1,"2017-09-16","2019-05-25",146.37,-31.16,20,218,0,5.14
2318,"",1,"2017-09-05","2018-10-09",31.68,-14.74,20,218,0,19.62
2440,"",1,"2019-01-23","2019-02-17",50.28,-25.35,21,218,0,10.04
2464,"",1,"2018-12-17","2019-02-17",36.72,-20.09,21,218,0,10.21
2475,"",0,"2018-11-03","2018-12-17",41.59,-23.07,21,218,0,-23.07
2628,"",1,"2017-10-07","2019-05-25",114.94,-31.16,21,218,0,16.42
2644,"",1,"2017-09-25","2019-05-25",55.24,-26.55,21,218,0,9.85
2670,"",1,"2017-09-12","2019-05-25",73.1,-30.8,21,218,0,8.32
2709,"",0,"2017-08-12","2018-12-15",63.76,-24.94,21,218,0,-24.94
2732,"",1,"2017-07-30","2019-05-25",86.04,-31.08,21,218,0,0.71
2930,"",0,"2017-04-29","2017-09-23",32.37,-12.04,21,218,0,-12.04
2980,"",1,"2017-04-05","2017-04-15",38.77,-5.7,21,218,0,9.8
3041,"",0,"2016-11-07","2016-11-09",24.0,-4.4,21,218,0,-0.88
3095,"",1,"2016-09-07","2016-11-01",33.14,-21.73,21,218,0,10.46
3278,"",0,"2018-02-27","2018-12-17",80.3,-16.01,22,218,0,-16.01
3306,"",1,"2018-01-21","2018-10-12",113.06,-29.44,22,218,0,29.58
3362,"",1,"2017-10-24","2019-05-25",92.07,-26.89,22,218,0,20.79
3370,"",0,"2017-10-14","2018-12-15",116.89,-13.92,22,218,0,-13.92
3388,"",0,"2017-10-03","2018-12-15",53.18,-16.91,22,218,0,-16.91
3389,"",0,"2017-10-03","2018-12-17",80.42,-19.98,22,218,0,-19.98
3447,"",0,"2017-07-25","2017-09-04",34.59,-7.77,22,218,0,-9.59
4404,"",1,"2018-02-27","2019-05-25",41.19,-24.9,23,218,0,14.85
4481,"",1,"2018-01-29","2019-05-25",49.51,-25.8,23,218,0,21.1
4588,"",1,"2017-12-23","2019-05-25",109.53,-31.05,23,218,0,12.77
4614,"",1,"2017-12-13","2019-05-25",100.56,-31.13,23,218,0,13.04
4642,"",1,"2017-12-04","2019-05-25",88.35,-31.05,23,218,0,10.11
4965,"",0,"2017-08-01","2017-09-04",20.65,-7.32,23,218,0,-9.15
5053,"",1,"2017-06-14","2019-05-25",23.75,-17.82,23,218,0,0.82
6888,"",1,"2018-02-26","2019-05-25",43.66,-21.34,28,218,0,16.86
6961,"",1,"2018-01-29","2019-05-25",51.27,-27.0,28,218,0,22.53
7068,"",1,"2017-12-23","2019-05-25",115.02,-31.02,28,218,0,12.63
7094,"",1,"2017-12-13","2019-05-25",99.59,-30.98,28,218,0,12.5
7117,"",1,"2017-12-05","2019-05-25",81.73,-31.02,28,218,0,6.22
7467,"",0,"2016-11-02","2016-11-22",18.77,-6.42,33,218,0,-6.42
8234,"",1,"2018-02-26","2019-05-25",42.33,-19.67,34,218,0,17.3
8419,"",0,"2017-08-05","2017-10-08",22.6,-13.91,35,218,0,-15.28
8471,"",0,"2017-07-15","2017-10-08",12.77,-17.16,35,218,0,-18.36
8489,"",1,"2017-07-08","2017-07-15",17.45,-19.95,35,218,0,4.11
8508,"",1,"2017-06-28","2017-07-02",18.94,-12.61,35,218,0,7.33
8575,"",1,"2017-05-27","2017-05-29",39.51,-9.66,35,218,0,8.6
8723,"",1,"2017-09-10","2019-05-25",31.93,-25.13,38,218,0,11.96
9482,"",0,"2017-08-06","2018-12-15",46.12,-25.82,39,218,0,-25.82
9492,"",0,"2017-08-01","2017-08-02",45.34,-15.63,39,218,0,-2.82
9602,"",1,"2017-03-10","2018-10-09",18.59,-15.91,40,218,0,18.59
10398,"",1,"2018-03-06","2019-05-25",52.72,-25.8,41,218,0,21.1
10439,"",0,"2018-02-26","2018-12-23",37.31,-20.77,41,218,0,-20.77
10512,"",1,"2018-01-29","2019-05-25",47.51,-23.96,41,218,0,21.58
10625,"",1,"2017-12-23","2019-05-25",106.9,-31.05,41,218,0,12.77
10651,"",1,"2017-12-12","2019-05-25",88.35,-31.05,41,218,0,10.11
10676,"",1,"2017-12-04","2019-05-25",81.26,-30.98,41,218,0,9.85
11028,"",0,"2017-08-01","2017-09-04",18.22,-7.32,41,218,0,-9.15
11330,"",0,"2017-04-10","2017-05-16",33.7,-8.92,41,218,0,-8.92
11508,"",1,"2017-01-14","2017-04-12",41.85,-15.28,41,218,0,25.28
11601,"",0,"2016-11-25","2016-12-20",10.98,-8.05,41,218,0,-8.05
12091,"",1,"2018-03-11","2018-10-14",79.74,-29.88,48,218,0,7.29
12098,"",1,"2018-02-28","2019-05-25",74.91,-31.03,48,218,0,19.4
12124,"",1,"2018-02-10","2018-10-14",78.41,-31.0,48,218,0,6.5
12159,"",1,"2018-01-20","2018-10-14",81.63,-30.94,48,218,0,8.43
12211,"",1,"2017-12-30","2019-05-25",71.2,-31.02,48,218,0,16.86
12244,"",1,"2017-12-04","2019-05-25",63.65,-31.01,48,218,0,11.69
12263,"",0,"2017-11-12","2018-12-17",45.05,-17.9,49,218,0,-17.9
13414,"",1,"2018-02-26","2019-05-25",41.8,-20.68,55,218,0,15.85
13484,"",1,"2018-01-29","2019-05-25",49.19,-27.39,55,218,0,21.89
13595,"",1,"2017-12-23","2019-05-25",106.4,-30.98,55,218,0,12.5
13621,"",1,"2017-12-12","2019-05-25",94.68,-31.06,55,218,0,9.72
13647,"",1,"2017-12-04","2019-05-25",87.91,-30.98,55,218,0,9.85
13930,"",0,"2017-07-31","2017-09-04",20.95,-7.09,55,218,0,-8.92
14170,"",0,"2017-04-13","2019-05-25",28.06,-4.63,55,218,0,-5.13
14379,"",0,"2017-06-03","2019-05-25",25.9,-11.09,60,218,0,-14.63
14410,"",1,"2018-12-15","2019-04-29",32.67,-30.85,61,218,0,32.67
14411,"",1,"2018-12-03","2019-01-12",14.23,-24.17,61,218,0,14.23
14412,"",1,"2018-12-03","2019-01-12",14.23,-24.17,61,218,0,14.23
14829,"",1,"2019-06-19","2019-07-06",19.67,-11.61,74,218,0,60.34
14849,"",0,"2017-05-06","2017-05-14",48.59,-9.51,74,218,0,-9.51
15095,"",1,"2017-01-26","2017-01-31",26.35,-6.93,80,218,0,5.94
15104,"",1,"2017-01-12","2017-01-16",25.61,-14.66,80,218,0,3.46
15196,"",1,"2016-04-23","2016-04-25",4.55,-17.66,84,218,0,1.88
15259,"",1,"2017-05-22","2019-05-25",25.24,-6.63,86,218,0,2.03
15687,"",0,"2017-09-05","2017-09-10",5.24,-4.05,97,218,0,-4.05
15689,"",0,"2017-08-01","2017-08-29",14.1,-7.47,97,218,0,-7.47
16005,"",0,"2017-08-27","2017-09-04",11.24,-4.69,107,218,0,-4.69
16648,"",1,"2017-03-27","2017-05-29",19.9,-16.58,127,218,0,19.9
16689,"",1,"2016-09-09","2016-09-14",3.14,-11.05,128,218,0,3.14
16951,"",1,"2017-10-16","2018-10-09",13.66,-19.33,138,218,0,13.66
357,"",1,"2019-02-23","2019-05-14",54.55,-12.11,10,219,0,54.55
717,"",1,"2018-06-11","2018-09-09",35.02,-28.76,12,219,0,35.02
746,"",1,"2017-12-10","2019-05-19",93.47,-30.96,12,219,0,70.05
885,"",1,"2018-12-03","2019-05-25",55.44,-13.4,13,219,0,58.5
902,"",1,"2018-11-04","2019-05-25",49.71,-7.02,13,219,0,75.33
1322,"",0,"2017-08-09","2017-09-04",22.17,-10.13,16,219,0,-11.31
1385,"",1,"2017-05-06","2017-05-23",26.16,-11.4,16,219,0,6.34
3142,"",1,"2018-12-15","2019-03-05",59.9,-18.51,22,219,0,4.46
3188,"",1,"2018-09-17","2019-05-18",44.37,-23.62,22,219,0,44.37
3190,"",1,"2018-07-29","2019-05-17",92.9,-27.94,22,219,0,89.19
3235,"",1,"2018-04-04","2019-05-25",101.96,-29.28,22,219,0,97.13
3242,"",1,"2018-03-27","2019-05-18",91.2,-29.54,22,219,0,91.2
3261,"",1,"2018-03-10","2019-04-21",93.07,-27.87,22,219,0,62.21
3276,"",1,"2018-02-27","2019-05-18",85.18,-17.97,22,219,0,85.18
3280,"",0,"2018-02-27","2018-05-06",79.15,-23.09,22,219,0,-22.39
3286,"",1,"2018-02-18","2019-05-24",90.14,-19.02,22,219,0,85.76
3303,"",1,"2018-01-23","2018-10-06",77.66,-20.55,22,219,0,77.66
3328,"",0,"2017-12-16","2018-08-12",36.41,-13.33,22,219,0,-12.42
3339,"",1,"2017-11-25","2019-03-17",87.89,-21.3,22,219,0,13.28
3346,"",1,"2017-11-13","2019-05-18",79.95,-26.88,22,219,0,79.95
3369,"",0,"2017-10-18","2018-08-12",60.11,-16.45,22,219,0,-14.84
3413,"",1,"2017-08-27","2019-05-24",92.33,-18.83,22,219,0,66.76
3436,"",0,"2017-08-09","2017-11-22",93.55,-24.02,22,219,0,-23.63
3459,"",0,"2017-07-10","2017-08-21",77.59,-5.77,22,219,0,-6.56
3476,"",1,"2017-06-17","2019-05-25",64.53,-15.12,22,219,0,33.87
3881,"",1,"2018-06-10","2018-09-27",57.13,-31.02,23,219,0,57.13
3882,"",1,"2018-06-10","2018-09-27",59.43,-31.0,23,219,0,59.43
3964,"",1,"2018-05-05","2018-09-15",59.83,-30.97,23,219,0,59.83
3965,"",1,"2018-05-05","2018-09-15",59.83,-30.97,23,219,0,59.83
3966,"",1,"2018-05-05","2018-09-22",63.81,-30.93,23,219,0,63.81
4134,"",1,"2018-04-15","2018-09-27",60.14,-30.99,23,219,0,60.14
4135,"",1,"2018-04-15","2018-09-27",60.14,-30.99,23,219,0,60.14
4218,"",1,"2018-04-03","2018-10-06",61.15,-30.98,23,219,0,61.15
4225,"",1,"2018-04-03","2018-10-06",60.42,-30.97,23,219,0,60.42
